index,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
67,NaN,NaN,1.0,NaN,0.348204,-0.348204,1.245078,-1.245078,2.724761,-2.724761,4.226661,-4.226661,3.888653,-3.888653,-2.170324,2.170324,-19.68882,19.68882,-2.168681,2.168681,3.892945,-3.892945,4.234824,-4.234824,2.736192,-2.736192,1.253441,-1.253441,0.335976,-0.335976,-0.06552815,0.06552815,-0.1608805,0.1608805,-0.1285896,0.1285896,-0.07031681,0.07031681,-0.02630024,0.02630024,-0.003189994,0.003189994,0.004926624,-0.004926624,0.005486051,-0.005486051,0.003571442,-0.003571442,0.001645438,-0.001645438,0.0004647214,-0.0004647214,0.01088137,-0.01088137,0.01714593,-0.01714593,0.0182128,-0.0182128,0.0006942611,-0.0006942611,-0.0574971,0.0574971,-0.1787803,0.1787803,-0.3581099,0.3581099,1.094957,-1.094957,-0.3580785,0.3580785,-0.178742,0.178742,-0.05751601,0.05751601,0.0004963041,-0.0004963041,0.01766517,-0.01766517,0.01612378,-0.01612378,0.009567244,-0.009567244,0.003988849,-0.003988849,0.0008119353,-0.0008119353,-0.000445507,0.000445507,-0.0006533224,0.0006533224,-0.000468551,0.000468551,-0.0002361622,0.0002361622,-7.731367e-5,7.731367e-5,-3.560662e-7,3.560662e-7,2.329022e-5,-2.329022e-5,2.237486e-5,-2.237486e-5,1.452254e-5,-1.452254e-5
68,NaN,NaN,NaN,1.0,-0.348204,0.348204,-1.245078,1.245078,-2.724761,2.724761,-4.226661,4.226661,-3.888653,3.888653,2.170324,-2.170324,19.68882,-19.68882,2.168681,-2.168681,-3.892945,3.892945,-4.234824,4.234824,-2.736192,2.736192,-1.253441,1.253441,-0.335976,0.335976,0.06552815,-0.06552815,0.1608805,-0.1608805,0.1285896,-0.1285896,0.07031681,-0.07031681,0.02630024,-0.02630024,0.003189994,-0.003189994,-0.004926624,0.004926624,-0.005486051,0.005486051,-0.003571442,0.003571442,-0.001645438,0.001645438,-0.0004647214,0.0004647214,-0.01088137,0.01088137,-0.01714593,0.01714593,-0.0182128,0.0182128,-0.0006942611,0.0006942611,0.0574971,-0.0574971,0.1787803,-0.1787803,0.3581099,-0.3581099,-1.094957,1.094957,0.3580785,-0.3580785,0.178742,-0.178742,0.05751601,-0.05751601,-0.0004963041,0.0004963041,-0.01766517,0.01766517,-0.01612378,0.01612378,-0.009567244,0.009567244,-0.003988849,0.003988849,-0.0008119353,0.0008119353,0.000445507,-0.000445507,0.0006533224,-0.0006533224,0.000468551,-0.000468551,0.0002361622,-0.0002361622,7.731367e-5,-7.731367e-5,3.560662e-7,-3.560662e-7,-2.329022e-5,2.329022e-5,-2.237486e-5,2.237486e-5,-1.452254e-5,1.452254e-5
69,NaN,NaN,1.0,NaN,0.04420125,-0.04420125,0.38892,-0.38892,1.269359,-1.269359,2.734946,-2.734946,4.228778,-4.228778,3.887557,-3.887557,-2.171968,2.171968,-19.69,19.69,-2.169281,2.169281,3.892746,-3.892746,4.234821,-4.234821,2.736248,-2.736248,1.253494,-1.253494,0.3360073,-0.3360073,-0.06551458,0.06551458,-0.1608754,0.1608754,-0.1285846,0.1285846,-0.07030646,0.07030646,-0.02628451,0.02628451,-0.003179253,0.003179253,0.004904097,-0.004904097,0.005378955,-0.005378955,0.00331621,-0.00331621,0.001217396,-0.001217396,0.001381289,-0.001381289,0.00939117,-0.00939117,0.01674125,-0.01674125,0.01828589,-0.01828589,0.0008826543,-0.0008826543,-0.05734543,0.05734543,-0.178697,0.178697,-0.3580785,0.3580785,1.094961,-1.094961,-0.3580842,0.3580842,-0.1787485,0.1787485,-0.05752026,0.05752026,0.0004943296,-0.0004943296,0.01766463,-0.01766463,0.01612389,-0.01612389,0.009567531,-0.009567531,0.003989115,-0.003989115,0.0008121052,-0.0008121052,-0.000445507,0.000445507,-0.0006536467,0.0006536467,-0.0004694346,0.0004694346,-0.0002377653,0.0002377653,-7.930012e-5,7.930012e-5,-1.12717e-6,1.12717e-6,2.754433e-5,-2.754433e-5,3.804362e-5,-3.804362e-5
70,NaN,NaN,NaN,1.0,-0.04420125,0.04420125,-0.38892,0.38892,-1.269359,1.269359,-2.734946,2.734946,-4.228778,4.228778,-3.887557,3.887557,2.171968,-2.171968,19.69,-19.69,2.169281,-2.169281,-3.892746,3.892746,-4.234821,4.234821,-2.736248,2.736248,-1.253494,1.253494,-0.3360073,0.3360073,0.06551458,-0.06551458,0.1608754,-0.1608754,0.1285846,-0.1285846,0.07030646,-0.07030646,0.02628451,-0.02628451,0.003179253,-0.003179253,-0.004904097,0.004904097,-0.005378955,0.005378955,-0.00331621,0.00331621,-0.001217396,0.001217396,-0.001381289,0.001381289,-0.00939117,0.00939117,-0.01674125,0.01674125,-0.01828589,0.01828589,-0.0008826543,0.0008826543,0.05734543,-0.05734543,0.178697,-0.178697,0.3580785,-0.3580785,-1.094961,1.094961,0.3580842,-0.3580842,0.1787485,-0.1787485,0.05752026,-0.05752026,-0.0004943296,0.0004943296,-0.01766463,0.01766463,-0.01612389,0.01612389,-0.009567531,0.009567531,-0.003989115,0.003989115,-0.0008121052,0.0008121052,0.000445507,-0.000445507,0.0006536467,-0.0006536467,0.0004694346,-0.0004694346,0.0002377653,-0.0002377653,7.930012e-5,-7.930012e-5,1.12717e-6,-1.12717e-6,-2.754433e-5,2.754433e-5,-3.804362e-5,3.804362e-5
71,NaN,NaN,1.0,NaN,-0.06346188,0.06346188,-0.01425665,0.01425665,0.3540584,-0.3540584,1.254736,-1.254736,2.731906,-2.731906,4.230353,-4.230353,3.889917,-3.889917,-2.170265,2.170265,-19.68914,19.68914,-2.168996,2.168996,3.89275,-3.89275,4.234739,-4.234739,2.736171,-2.736171,1.253446,-1.253446,0.3359879,-0.3359879,-0.06551331,0.06551331,-0.160857,0.160857,-0.1285489,0.1285489,-0.07025896,0.07025896,-0.02625316,0.02625316,-0.003237182,0.003237182,0.004623605,-0.004623605,0.004710125,-0.004710125,0.002194755,-0.002194755,-0.001983184,0.001983184,0.003520847,-0.003520847,0.009972181,-0.009972181,0.01663633,-0.01663633,0.0180154,-0.0180154,0.0006648903,-0.0006648903,-0.05746509,0.05746509,-0.178742,0.178742,-0.3580842,0.3580842,1.094969,-1.094969,-0.3580749,0.3580749,-0.1787424,0.1787424,-0.05751743,0.05751743,0.0004951328,-0.0004951328,0.01766456,-0.01766456,0.01612366,-0.01612366,0.009567425,-0.009567425,0.003989115,-0.003989115,0.0008119353,-0.0008119353,-0.00044638,0.00044638,-0.0006559319,0.0006559319,-0.0004735998,0.0004735998,-0.0002429459,0.0002429459,-8.130904e-5,8.130904e-5,1.001921e-5,-1.001921e-5,6.85861e-5,-6.85861e-5
72,NaN,NaN,NaN,1.0,0.06346188,-0.06346188,0.01425665,-0.01425665,-0.3540584,0.3540584,-1.254736,1.254736,-2.731906,2.731906,-4.230353,4.230353,-3.889917,3.889917,2.170265,-2.170265,19.68914,-19.68914,2.168996,-2.168996,-3.89275,3.89275,-4.234739,4.234739,-2.736171,2.736171,-1.253446,1.253446,-0.3359879,0.3359879,0.06551331,-0.06551331,0.160857,-0.160857,0.1285489,-0.1285489,0.07025896,-0.07025896,0.02625316,-0.02625316,0.003237182,-0.003237182,-0.004623605,0.004623605,-0.004710125,0.004710125,-0.002194755,0.002194755,0.001983184,-0.001983184,-0.003520847,0.003520847,-0.009972181,0.009972181,-0.01663633,0.01663633,-0.0180154,0.0180154,-0.0006648903,0.0006648903,0.05746509,-0.05746509,0.178742,-0.178742,0.3580842,-0.3580842,-1.094969,1.094969,0.3580749,-0.3580749,0.1787424,-0.1787424,0.05751743,-0.05751743,-0.0004951328,0.0004951328,-0.01766456,0.01766456,-0.01612366,0.01612366,-0.009567425,0.009567425,-0.003989115,0.003989115,-0.0008119353,0.0008119353,0.00044638,-0.00044638,0.0006559319,-0.0006559319,0.0004735998,-0.0004735998,0.0002429459,-0.0002429459,8.130904e-5,-8.130904e-5,-1.001921e-5,1.001921e-5,-6.85861e-5,6.85861e-5
73,NaN,NaN,1.0,NaN,-0.07168231,0.07168231,-0.129492,0.129492,-0.05363394,0.05363394,0.3375413,-0.3375413,1.251302,-1.251302,2.733685,-2.733685,4.233019,-4.233019,3.89184,-3.89184,-2.16929,2.16929,-19.68882,19.68882,-2.168992,2.168992,3.892657,-3.892657,4.234651,-4.234651,2.736116,-2.736116,1.253424,-1.253424,0.335993,-0.335993,-0.06548128,0.06548128,-0.1607946,0.1607946,-0.1284648,0.1284648,-0.07020321,0.07020321,-0.02635786,0.02635786,-0.003742874,0.003742874,0.003417871,-0.003417871,0.002688369,-0.002688369,-0.002240072,0.002240072,0.0004335185,-0.0004335185,0.004177119,-0.004177119,0.009853662,-0.009853662,0.0163308,-0.0163308,0.01776943,-0.01776943,0.0005297216,-0.0005297216,-0.05751601,0.05751601,-0.1787485,0.1787485,-0.3580749,0.3580749,1.09498,-1.09498,-0.3580681,0.3580681,-0.1787392,0.1787392,-0.05751651,0.05751651,0.0004950931,-0.0004950931,0.01766438,-0.01766438,0.01612366,-0.01612366,0.009567531,-0.009567531,0.003988849,-0.003988849,0.0008103669,-0.0008103669,-0.0004505068,0.0004505068,-0.0006634492,0.0006634492,-0.0004829449,0.0004829449,-0.0002465702,0.0002465702,-6.121457e-5,6.121457e-5,8.401152e-5,-8.401152e-5
74,NaN,NaN,NaN,1.0,0.07168231,-0.07168231,0.129492,-0.129492,0.05363394,-0.05363394,-0.3375413,0.3375413,-1.251302,1.251302,-2.733685,2.733685,-4.233019,4.233019,-3.89184,3.89184,2.16929,-2.16929,19.68882,-19.68882,2.168992,-2.168992,-3.892657,3.892657,-4.234651,4.234651,-2.736116,2.736116,-1.253424,1.253424,-0.335993,0.335993,0.06548128,-0.06548128,0.1607946,-0.1607946,0.1284648,-0.1284648,0.07020321,-0.07020321,0.02635786,-0.02635786,0.003742874,-0.003742874,-0.003417871,0.003417871,-0.002688369,0.002688369,0.002240072,-0.002240072,-0.0004335185,0.0004335185,-0.004177119,0.004177119,-0.009853662,0.009853662,-0.0163308,0.0163308,-0.01776943,0.01776943,-0.0005297216,0.0005297216,0.05751601,-0.05751601,0.1787485,-0.1787485,0.3580749,-0.3580749,-1.09498,1.09498,0.3580681,-0.3580681,0.1787392,-0.1787392,0.05751651,-0.05751651,-0.0004950931,0.0004950931,-0.01766438,0.01766438,-0.01612366,0.01612366,-0.009567531,0.009567531,-0.003988849,0.003988849,-0.0008103669,0.0008103669,0.0004505068,-0.0004505068,0.0006634492,-0.0006634492,0.0004829449,-0.0004829449,0.0002465702,-0.0002465702,6.121457e-5,-6.121457e-5,-8.401152e-5,8.401152e-5
75,NaN,NaN,1.0,NaN,-0.04704322,0.04704322,-0.1150162,0.1150162,-0.1553343,0.1553343,-0.06447365,0.06447365,0.335288,-0.335288,1.25247,-1.25247,2.735435,-2.735435,4.234281,-4.234281,3.89248,-3.89248,-2.169079,2.169079,-19.68882,19.68882,-2.169054,2.169054,3.892597,-3.892597,4.234613,-4.234613,2.736102,-2.736102,1.253433,-1.253433,0.336031,-0.336031,-0.06540688,0.06540688,-0.160693,0.160693,-0.1283972,0.1283972,-0.0703317,0.0703317,-0.0269773,0.0269773,-0.005219735,0.005219735,0.0009414429,-0.0009414429,-0.001470101,0.001470101,-0.0006540539,0.0006540539,0.0008642123,-0.0008642123,0.004099338,-0.004099338,0.009653156,-0.009653156,0.01616938,-0.01616938,0.01768072,-0.01768072,0.0004963041,-0.0004963041,-0.05752026,0.05752026,-0.1787424,0.1787424,-0.3580681,0.3580681,1.094984,-1.094984,-0.358066,0.358066,-0.1787386,0.1787386,-0.05751648,0.05751648,0.0004950931,-0.0004950931,0.01766456,-0.01766456,0.01612389,-0.01612389,0.009567244,-0.009567244,0.003986933,-0.003986933,0.0008053053,-0.0008053053,-0.0004597227,0.0004597227,-0.0006749014,0.0006749014,-0.0004873869,0.0004873869,-0.0002219569,0.0002219569,2.942009e-5,-2.942009e-5
76,NaN,NaN,NaN,1.0,0.04704322,-0.04704322,0.1150162,-0.1150162,0.1553343,-0.1553343,0.06447365,-0.06447365,-0.335288,0.335288,-1.25247,1.25247,-2.735435,2.735435,-4.234281,4.234281,-3.89248,3.89248,2.169079,-2.169079,19.68882,-19.68882,2.169054,-2.169054,-3.892597,3.892597,-4.234613,4.234613,-2.736102,2.736102,-1.253433,1.253433,-0.336031,0.336031,0.06540688,-0.06540688,0.160693,-0.160693,0.1283972,-0.1283972,0.0703317,-0.0703317,0.0269773,-0.0269773,0.005219735,-0.005219735,-0.0009414429,0.0009414429,0.001470101,-0.001470101,0.0006540539,-0.0006540539,-0.0008642123,0.0008642123,-0.004099338,0.004099338,-0.009653156,0.009653156,-0.01616938,0.01616938,-0.01768072,0.01768072,-0.0004963041,0.0004963041,0.05752026,-0.05752026,0.1787424,-0.1787424,0.3580681,-0.3580681,-1.094984,1.094984,0.358066,-0.358066,0.1787386,-0.1787386,0.05751648,-0.05751648,-0.0004950931,0.0004950931,-0.01766456,0.01766456,-0.01612389,0.01612389,-0.009567244,0.009567244,-0.003986933,0.003986933,-0.0008053053,0.0008053053,0.0004597227,-0.0004597227,0.0006749014,-0.0006749014,0.0004873869,-0.0004873869,0.0002219569,-0.0002219569,-2.942009e-5,2.942009e-5
77,NaN,NaN,1.0,NaN,-0.02188749,0.02188749,-0.06720487,0.06720487,-0.1270396,0.1270396,-0.1603776,0.1603776,-0.06552205,0.06552205,0.3358312,-0.3358312,1.253284,-1.253284,2.736022,-2.736022,4.234579,-4.234579,3.892578,-3.892578,-2.169078,2.169078,-19.68885,19.68885,-2.169082,2.169082,3.89258,-3.89258,4.234607,-4.234607,2.736105,-2.736105,1.253447,-1.253447,0.3360573,-0.3360573,-0.0653711,0.0653711,-0.1606692,0.1606692,-0.1284422,0.1284422,-0.07054862,0.07054862,-0.02749449,0.02749449,-0.006086963,0.006086963,-0.0006839839,0.0006839839,-0.0007321844,0.0007321844,-0.0004536678,0.0004536678,0.0008280235,-0.0008280235,0.00400605,-0.00400605,0.009578051,-0.009578051,0.01612811,-0.01612811,0.01766517,-0.01766517,0.0004943296,-0.0004943296,-0.05751743,0.05751743,-0.1787392,0.1787392,-0.358066,0.358066,1.094985,-1.094985,-0.3580657,0.3580657,-0.1787386,0.1787386,-0.05751651,0.05751651,0.0004951328,-0.0004951328,0.01766463,-0.01766463,0.01612378,-0.01612378,0.009566572,-0.009566572,0.003985162,-0.003985162,0.000802079,-0.000802079,-0.0004637324,0.0004637324,-0.0006764566,0.0006764566,-0.0004787675,0.0004787675,-0.0001902176,0.0001902176
78,NaN,NaN,NaN,1.0,0.02188749,-0.02188749,0.06720487,-0.06720487,0.1270396,-0.1270396,0.1603776,-0.1603776,0.06552205,-0.06552205,-0.3358312,0.3358312,-1.253284,1.253284,-2.736022,2.736022,-4.234579,4.234579,-3.892578,3.892578,2.169078,-2.169078,19.68885,-19.68885,2.169082,-2.169082,-3.89258,3.89258,-4.234607,4.234607,-2.736105,2.736105,-1.253447,1.253447,-0.3360573,0.3360573,0.0653711,-0.0653711,0.1606692,-0.1606692,0.1284422,-0.1284422,0.07054862,-0.07054862,0.02749449,-0.02749449,0.006086963,-0.006086963,0.0006839839,-0.0006839839,0.0007321844,-0.0007321844,0.0004536678,-0.0004536678,-0.0008280235,0.0008280235,-0.00400605,0.00400605,-0.009578051,0.009578051,-0.01612811,0.01612811,-0.01766517,0.01766517,-0.0004943296,0.0004943296,0.05751743,-0.05751743,0.1787392,-0.1787392,0.358066,-0.358066,-1.094985,1.094985,0.3580657,-0.3580657,0.1787386,-0.1787386,0.05751651,-0.05751651,-0.0004951328,0.0004951328,-0.01766463,0.01766463,-0.01612378,0.01612378,-0.009566572,0.009566572,-0.003985162,0.003985162,-0.000802079,0.000802079,0.0004637324,-0.0004637324,0.0006764566,-0.0006764566,0.0004787675,-0.0004787675,0.0001902176,-0.0001902176
79,NaN,NaN,1.0,NaN,-0.006086963,0.006086963,-0.02749449,0.02749449,-0.07054862,0.07054862,-0.1284422,0.1284422,-0.1606692,0.1606692,-0.0653711,0.0653711,0.3360573,-0.3360573,1.253447,-1.253447,2.736105,-2.736105,4.234607,-4.234607,3.89258,-3.89258,-2.169082,2.169082,-19.68885,19.68885,-2.169078,2.169078,3.892578,-3.892578,4.234579,-4.234579,2.736022,-2.736022,1.253284,-1.253284,0.3358312,-0.3358312,-0.06552205,0.06552205,-0.1603776,0.1603776,-0.1270396,0.1270396,-0.06720487,0.06720487,-0.02188749,0.02188749,-0.0001902176,0.0001902176,-0.0004787675,0.0004787675,-0.0006764566,0.0006764566,-0.0004637324,0.0004637324,0.000802079,-0.000802079,0.003985162,-0.003985162,0.009566572,-0.009566572,0.01612378,-0.01612378,0.01766463,-0.01766463,0.0004951328,-0.0004951328,-0.05751651,0.05751651,-0.1787386,0.1787386,-0.3580657,0.3580657,1.094985,-1.094985,-0.358066,0.358066,-0.1787392,0.1787392,-0.05751743,0.05751743,0.0004943296,-0.0004943296,0.01766517,-0.01766517,0.01612811,-0.01612811,0.009578051,-0.009578051,0.00400605,-0.00400605,0.0008280235,-0.0008280235,-0.0004536678,0.0004536678,-0.0007321844,0.0007321844,-0.0006839839,0.0006839839
80,NaN,NaN,NaN,1.0,0.006086963,-0.006086963,0.02749449,-0.02749449,0.07054862,-0.07054862,0.1284422,-0.1284422,0.1606692,-0.1606692,0.0653711,-0.0653711,-0.3360573,0.3360573,-1.253447,1.253447,-2.736105,2.736105,-4.234607,4.234607,-3.89258,3.89258,2.169082,-2.169082,19.68885,-19.68885,2.169078,-2.169078,-3.892578,3.892578,-4.234579,4.234579,-2.736022,2.736022,-1.253284,1.253284,-0.3358312,0.3358312,0.06552205,-0.06552205,0.1603776,-0.1603776,0.1270396,-0.1270396,0.06720487,-0.06720487,0.02188749,-0.02188749,0.0001902176,-0.0001902176,0.0004787675,-0.0004787675,0.0006764566,-0.0006764566,0.0004637324,-0.0004637324,-0.000802079,0.000802079,-0.003985162,0.003985162,-0.009566572,0.009566572,-0.01612378,0.01612378,-0.01766463,0.01766463,-0.0004951328,0.0004951328,0.05751651,-0.05751651,0.1787386,-0.1787386,0.3580657,-0.3580657,-1.094985,1.094985,0.358066,-0.358066,0.1787392,-0.1787392,0.05751743,-0.05751743,-0.0004943296,0.0004943296,-0.01766517,0.01766517,-0.01612811,0.01612811,-0.009578051,0.009578051,-0.00400605,0.00400605,-0.0008280235,0.0008280235,0.0004536678,-0.0004536678,0.0007321844,-0.0007321844,0.0006839839,-0.0006839839
81,NaN,NaN,1.0,NaN,0.0009414429,-0.0009414429,-0.005219735,0.005219735,-0.0269773,0.0269773,-0.0703317,0.0703317,-0.1283972,0.1283972,-0.160693,0.160693,-0.06540688,0.06540688,0.336031,-0.336031,1.253433,-1.253433,2.736102,-2.736102,4.234613,-4.234613,3.892597,-3.892597,-2.169054,2.169054,-19.68882,19.68882,-2.169079,2.169079,3.89248,-3.89248,4.234281,-4.234281,2.735435,-2.735435,1.25247,-1.25247,0.335288,-0.335288,-0.06447365,0.06447365,-0.1553343,0.1553343,-0.1150162,0.1150162,-0.04704322,0.04704322,2.942009e-5,-2.942009e-5,-0.0002219569,0.0002219569,-0.0004873869,0.0004873869,-0.0006749014,0.0006749014,-0.0004597227,0.0004597227,0.0008053053,-0.0008053053,0.003986933,-0.003986933,0.009567244,-0.009567244,0.01612389,-0.01612389,0.01766456,-0.01766456,0.0004950931,-0.0004950931,-0.05751648,0.05751648,-0.1787386,0.1787386,-0.358066,0.358066,1.094984,-1.094984,-0.3580681,0.3580681,-0.1787424,0.1787424,-0.05752026,0.05752026,0.0004963041,-0.0004963041,0.01768072,-0.01768072,0.01616938,-0.01616938,0.009653156,-0.009653156,0.004099338,-0.004099338,0.0008642123,-0.0008642123,-0.0006540539,0.0006540539,-0.001470101,0.001470101
82,NaN,NaN,NaN,1.0,-0.0009414429,0.0009414429,0.005219735,-0.005219735,0.0269773,-0.0269773,0.0703317,-0.0703317,0.1283972,-0.1283972,0.160693,-0.160693,0.06540688,-0.06540688,-0.336031,0.336031,-1.253433,1.253433,-2.736102,2.736102,-4.234613,4.234613,-3.892597,3.892597,2.169054,-2.169054,19.68882,-19.68882,2.169079,-2.169079,-3.89248,3.89248,-4.234281,4.234281,-2.735435,2.735435,-1.25247,1.25247,-0.335288,0.335288,0.06447365,-0.06447365,0.1553343,-0.1553343,0.1150162,-0.1150162,0.04704322,-0.04704322,-2.942009e-5,2.942009e-5,0.0002219569,-0.0002219569,0.0004873869,-0.0004873869,0.0006749014,-0.0006749014,0.0004597227,-0.0004597227,-0.0008053053,0.0008053053,-0.003986933,0.003986933,-0.009567244,0.009567244,-0.01612389,0.01612389,-0.01766456,0.01766456,-0.0004950931,0.0004950931,0.05751648,-0.05751648,0.1787386,-0.1787386,0.358066,-0.358066,-1.094984,1.094984,0.3580681,-0.3580681,0.1787424,-0.1787424,0.05752026,-0.05752026,-0.0004963041,0.0004963041,-0.01768072,0.01768072,-0.01616938,0.01616938,-0.009653156,0.009653156,-0.004099338,0.004099338,-0.0008642123,0.0008642123,0.0006540539,-0.0006540539,0.001470101,-0.001470101
83,NaN,NaN,1.0,NaN,0.002688369,-0.002688369,0.003417871,-0.003417871,-0.003742874,0.003742874,-0.02635786,0.02635786,-0.07020321,0.07020321,-0.1284648,0.1284648,-0.1607946,0.1607946,-0.06548128,0.06548128,0.335993,-0.335993,1.253424,-1.253424,2.736116,-2.736116,4.234651,-4.234651,3.892657,-3.892657,-2.168992,2.168992,-19.68882,19.68882,-2.16929,2.16929,3.89184,-3.89184,4.233019,-4.233019,2.733685,-2.733685,1.251302,-1.251302,0.3375413,-0.3375413,-0.05363394,0.05363394,-0.129492,0.129492,-0.07168231,0.07168231,8.401152e-5,-8.401152e-5,-6.121457e-5,6.121457e-5,-0.0002465702,0.0002465702,-0.0004829449,0.0004829449,-0.0006634492,0.0006634492,-0.0004505068,0.0004505068,0.0008103669,-0.0008103669,0.003988849,-0.003988849,0.009567531,-0.009567531,0.01612366,-0.01612366,0.01766438,-0.01766438,0.0004950931,-0.0004950931,-0.05751651,0.05751651,-0.1787392,0.1787392,-0.3580681,0.3580681,1.09498,-1.09498,-0.3580749,0.3580749,-0.1787485,0.1787485,-0.05751601,0.05751601,0.0005297216,-0.0005297216,0.01776943,-0.01776943,0.0163308,-0.0163308,0.009853662,-0.009853662,0.004177119,-0.004177119,0.0004335185,-0.0004335185,-0.002240072,0.002240072
84,NaN,NaN,NaN,1.0,-0.002688369,0.002688369,-0.003417871,0.003417871,0.003742874,-0.003742874,0.02635786,-0.02635786,0.07020321,-0.07020321,0.1284648,-0.1284648,0.1607946,-0.1607946,0.06548128,-0.06548128,-0.335993,0.335993,-1.253424,1.253424,-2.736116,2.736116,-4.234651,4.234651,-3.892657,3.892657,2.168992,-2.168992,19.68882,-19.68882,2.16929,-2.16929,-3.89184,3.89184,-4.233019,4.233019,-2.733685,2.733685,-1.251302,1.251302,-0.3375413,0.3375413,0.05363394,-0.05363394,0.129492,-0.129492,0.07168231,-0.07168231,-8.401152e-5,8.401152e-5,6.121457e-5,-6.121457e-5,0.0002465702,-0.0002465702,0.0004829449,-0.0004829449,0.0006634492,-0.0006634492,0.0004505068,-0.0004505068,-0.0008103669,0.0008103669,-0.003988849,0.003988849,-0.009567531,0.009567531,-0.01612366,0.01612366,-0.01766438,0.01766438,-0.0004950931,0.0004950931,0.05751651,-0.05751651,0.1787392,-0.1787392,0.3580681,-0.3580681,-1.09498,1.09498,0.3580749,-0.3580749,0.1787485,-0.1787485,0.05751601,-0.05751601,-0.0005297216,0.0005297216,-0.01776943,0.01776943,-0.0163308,0.0163308,-0.009853662,0.009853662,-0.004177119,0.004177119,-0.0004335185,0.0004335185,0.002240072,-0.002240072
85,NaN,NaN,1.0,NaN,0.002194755,-0.002194755,0.004710125,-0.004710125,0.004623605,-0.004623605,-0.003237182,0.003237182,-0.02625316,0.02625316,-0.07025896,0.07025896,-0.1285489,0.1285489,-0.160857,0.160857,-0.06551331,0.06551331,0.3359879,-0.3359879,1.253446,-1.253446,2.736171,-2.736171,4.234739,-4.234739,3.89275,-3.89275,-2.168996,2.168996,-19.68914,19.68914,-2.170265,2.170265,3.889917,-3.889917,4.230353,-4.230353,2.731906,-2.731906,1.254736,-1.254736,0.3540584,-0.3540584,-0.01425665,0.01425665,-0.06346188,0.06346188,6.85861e-5,-6.85861e-5,1.001921e-5,-1.001921e-5,-8.130904e-5,8.130904e-5,-0.0002429459,0.0002429459,-0.0004735998,0.0004735998,-0.0006559319,0.0006559319,-0.00044638,0.00044638,0.0008119353,-0.0008119353,0.003989115,-0.003989115,0.009567425,-0.009567425,0.01612366,-0.01612366,0.01766456,-0.01766456,0.0004951328,-0.0004951328,-0.05751743,0.05751743,-0.1787424,0.1787424,-0.3580749,0.3580749,1.094969,-1.094969,-0.3580842,0.3580842,-0.178742,0.178742,-0.05746509,0.05746509,0.0006648903,-0.0006648903,0.0180154,-0.0180154,0.01663633,-0.01663633,0.009972181,-0.009972181,0.003520847,-0.003520847,-0.001983184,0.001983184
86,NaN,NaN,NaN,1.0,-0.002194755,0.002194755,-0.004710125,0.004710125,-0.004623605,0.004623605,0.003237182,-0.003237182,0.02625316,-0.02625316,0.07025896,-0.07025896,0.1285489,-0.1285489,0.160857,-0.160857,0.06551331,-0.06551331,-0.3359879,0.3359879,-1.253446,1.253446,-2.736171,2.736171,-4.234739,4.234739,-3.89275,3.89275,2.168996,-2.168996,19.68914,-19.68914,2.170265,-2.170265,-3.889917,3.889917,-4.230353,4.230353,-2.731906,2.731906,-1.254736,1.254736,-0.3540584,0.3540584,0.01425665,-0.01425665,0.06346188,-0.06346188,-6.85861e-5,6.85861e-5,-1.001921e-5,1.001921e-5,8.130904e-5,-8.130904e-5,0.0002429459,-0.0002429459,0.0004735998,-0.0004735998,0.0006559319,-0.0006559319,0.00044638,-0.00044638,-0.0008119353,0.0008119353,-0.003989115,0.003989115,-0.009567425,0.009567425,-0.01612366,0.01612366,-0.01766456,0.01766456,-0.0004951328,0.0004951328,0.05751743,-0.05751743,0.1787424,-0.1787424,0.3580749,-0.3580749,-1.094969,1.094969,0.3580842,-0.3580842,0.178742,-0.178742,0.05746509,-0.05746509,-0.0006648903,0.0006648903,-0.0180154,0.0180154,-0.01663633,0.01663633,-0.009972181,0.009972181,-0.003520847,0.003520847,0.001983184,-0.001983184
